created_at,default_branch,fork,full_name,ismaven,pushed_at,rev,size,stargazers_count
2015-12-15T16:07:03Z,master,False,Lemonjing/TinyMooc,True,2018-08-01T09:00:22Z,6309941c7f1b12de787bc6ac0b66255e7c64ba58,350297,104
2015-01-07T19:43:47Z,master,False,spring-cloud-samples/feign-eureka,True,2018-08-03T07:36:32Z,046ce63824ab0c66a955e4b70de806ddb656c112,7,115
2013-05-15T14:50:39Z,master,False,rackerlabs/blueflood,True,2018-08-04T11:24:21Z,4722a3449b1a7f8e88889ea8c340c6f24396b5b0,11450,585
2016-10-19T07:04:44Z,master,False,abixen/abixen-platform,True,2018-08-05T23:55:48Z,99fe4994a70be92078545add013bb3bcdc089360,82051,406
2012-02-23T08:39:03Z,master,False,springside/springside4,True,2018-08-07T09:52:00Z,8950746bb53ce209b4cb5d2d1706712e9c6a0efc,4837,5580
2013-10-11T11:13:58Z,master,False,oskopek/javaanpr,True,2018-08-07T22:56:33Z,b0331dd710c898b11c94f5785ea6b5ffca9e2d4f,8803,111
2015-12-03T16:19:34Z,master,False,ihaolin/wepay,True,2018-08-08T07:53:50Z,3360b6a57493d879d5a19def833db36fb455f859,587,321
2009-04-26T12:52:40Z,tutorial,False,luontola/tdd-tetris-tutorial,True,2018-08-09T12:00:11Z,d8d6544739ff5c8ac75c3a12e5afec729726eb60,536,303
2015-03-14T22:32:25Z,master,False,ksprojects/zkcopy,True,2018-08-09T14:18:26Z,42666dafcd32f7b9d6c4779349dd5f705ee3c491,1432,119
2014-11-02T16:11:21Z,master,False,opencredo/test-automation-quickstart,True,2018-08-09T10:25:49Z,d9090b8849d5f639460a4a85f0c1334f9080abbd,187,105
2013-01-16T09:16:06Z,2.1-master,False,thymeleaf/thymeleaf-extras-eclipse-plugin,True,2018-08-09T09:04:00Z,664ac08d60200850367531a733215dda8b0864e6,1893,104
2013-02-01T16:24:32Z,master,False,square/protoparser,True,2018-08-10T09:47:16Z,8be66bb8fe6658b04741df0358daabca501f2524,1934,190
2013-07-31T17:34:53Z,master,False,yegor256/xembly,True,2018-08-10T08:02:39Z,970ef26a197b568f942a3a2592488b72bdba8140,4338,187
2017-04-14T15:38:52Z,master,False,arocketman/Spring-oauth2-jpa-example,True,2018-08-10T20:55:36Z,054f256cea21f66c9ca44cfb34f6e96aa1183198,16,158
2015-11-08T10:16:11Z,master,False,ihaolin/wechat,True,2018-08-11T15:11:25Z,2435d3b3f3925f19b52f8e4a4828171b1cdc38d3,2208,183
2015-06-09T19:34:28Z,master,False,j256/two-factor-auth,True,2018-08-11T12:51:11Z,4fafe4015056786bc4d2bedb2884eb0cfa9ceb89,51,147
2015-05-06T17:47:52Z,master,False,yahoo/egads,True,2018-08-12T20:55:49Z,eb6c6e41afd84cc89b8ce964e88c41af469b74ba,1345,808
2014-07-02T15:36:44Z,master,False,HolgerHees/cloudsync,True,2018-08-12T12:10:16Z,ac8badf35c4fd1e69fb9f737aa3449ee29f97dd8,10381,169
2016-10-03T23:38:30Z,master,False,rubenlagus/TelegramApi,True,2018-08-12T14:08:11Z,d0d97a029e665f91ad2febfa9d86c5ab05088750,681,139
2014-09-26T01:21:06Z,master,False,sing1ee/dict_build,True,2018-08-13T08:06:46Z,d11f1e7e25466d68ba25d6a920d0b07ac8d19035,7127,401
2010-09-01T06:50:53Z,master,False,jeremyh/jBCrypt,True,2019-03-15T02:12:11Z,e015c2c110ab7cf544400893f3543b45f359ff58,225,387
2015-05-27T10:48:54Z,master,False,ameizi/oltu-oauth2-example,True,2018-08-13T09:44:37Z,111794b9bdfcd681135256600931217760fa1554,3243,266
2015-02-16T09:42:50Z,master,False,Swagger2Markup/spring-swagger2markup-demo,True,2018-08-14T09:01:33Z,bdbb5186553a7a31cd7955d32392e91508f61d23,365,256
2012-01-28T08:15:49Z,master,False,cybergarage/cybergarage-upnp,True,2018-08-14T14:59:50Z,2ac36bb7ca7f134f5b5f612dfc7ba90c50a1abd2,3264,242
2016-03-17T03:27:11Z,master,False,wzhe06/ipdatabase,True,2018-08-14T21:52:00Z,443fe31216b9fa4611eb345cdacaa0cb82e22f78,2971,184
2016-12-14T07:38:38Z,master,False,XiaoMi/linden,True,2018-08-15T10:14:33Z,77fe6152c3d699ed7208b1ddb7b67e6cc454a118,4079,214
2012-03-14T13:43:13Z,master,False,intive-FDV/DynamicJasper,True,2018-08-15T08:17:20Z,63919574cc401ae40574d13129f628e66d1682a3,11095,132
2014-06-05T13:19:58Z,master,False,bmwcarit/barefoot,True,2018-08-16T10:24:21Z,1faaea46f171415d745f3cbaf26d3df725d5b580,38577,351
2016-07-19T05:44:10Z,master,False,xuminwlt/j360-dubbo-app-all,True,2018-08-17T06:49:06Z,fc32b0b074177a30d558ae8f0714ae4c05a7e47f,637,288
2016-02-26T09:56:53Z,master,False,spotify/completable-futures,True,2018-08-17T14:04:54Z,06af851211d335de98fa501f0eb26086b6520888,1449,187
2016-04-18T06:57:42Z,master,False,johntostring/spring-boot-shiro,True,2018-08-17T17:52:19Z,f13f1065d8eac9def1b29906b7a4694ddf65d4b2,40,174
2014-02-27T22:05:31Z,master,False,optimaize/language-detector,True,2018-08-18T02:17:21Z,1a322c462f977b29eca8d3142b816b7111d3fa19,3139,416
2014-11-20T00:28:09Z,develop,False,snazy/ohc,True,2018-08-19T14:59:41Z,af47142711993a3eaaf3b496332c27e2b43454e4,1087,369
2016-10-13T22:55:41Z,master,False,datatechnology/jraft,True,2018-08-20T03:33:55Z,8717aea92cac356df6c95fc02e2b58ebcc194163,88,125
2017-05-09T07:30:08Z,master,False,sea-boat/TextAnalyzer,True,2018-08-20T07:39:57Z,44d0130f05b170f5804373e01c456341c4f15cab,36200,114
2014-07-28T20:27:58Z,master,False,ysc/QuestionAnsweringSystem,True,2018-08-21T12:59:28Z,83f43625f1e0c2f4b72ebca7b0d8282fdf77c997,19118,1271
2016-11-24T01:48:03Z,master,False,gsh199449/spider,True,2018-08-21T05:26:31Z,a94528f8d16984433ae780bb50b31b5a31bc3248,15139,816
2016-01-03T10:42:13Z,master,False,imalexyang/ExamStack,True,2018-08-21T05:54:35Z,fea7fc069118bcc9ead67d8f37feda9ab1d72388,6170,289
2012-11-30T03:34:41Z,master,False,HubSpot/dropwizard-guice,True,2018-08-21T16:52:52Z,a72a757bd47511f9a4e668521b856866c667d46f,224,257
2014-09-30T07:05:11Z,master,False,PingPlusPlus/pingpp-java,True,2018-08-21T09:03:22Z,a6408e3cc1de0d41e362451d0af971ff4d059512,2759,208
2012-01-05T21:11:16Z,master,False,jvelo/mayocat-shop,True,2018-08-21T19:25:23Z,45e0eec8b71036ac2c96394b73435e72261ea25d,22757,168
2017-10-17T02:36:30Z,master,False,Lovnx/micro-service,True,2018-08-22T02:05:01Z,774047bfe8f5528562717f3a8fcc3829e4e1828d,72,284
2011-06-28T13:08:01Z,master,False,broadgsa/gatk,True,2018-08-22T17:59:41Z,41147a655594c2aae6e2cad8462bd1648570b32b,249428,263
2018-05-24T11:12:50Z,master,False,dyc87112/swagger-butler,True,2018-08-22T07:06:55Z,5c94c295644eca25939be2704ef60c8b80f87676,142,172
2013-02-25T14:28:50Z,master,False,broadgsa/gatk-protected,True,2018-08-22T18:03:12Z,aa8764d6c3de146856b174a8674fa787a6311d7c,255234,140
2012-01-16T10:34:43Z,master,False,cosmin/IClojure,True,2018-08-22T22:35:27Z,c6f5a537b203380c7b760c31df655a1c3be00d2b,125,118
2017-02-26T04:19:53Z,master,False,xubinux/xbin-store,True,2018-08-23T03:21:37Z,b26c7142eaef948f27e05a8252ea11e5600c4f01,21949,1800
2017-03-10T03:56:21Z,master,False,java-webbee/web-bee,True,2018-08-23T16:38:27Z,e55be2e7d51894d60cd38042fcd58b0a16e79992,229,192
2013-11-06T13:25:34Z,master,False,EsotericSoftware/kryonet,True,2018-08-24T15:47:13Z,2ed19b4743667664d15e3778447e579855ba3a65,2064,1412
2017-08-28T12:03:14Z,master,False,SeanDragon/protools,True,2018-08-24T08:26:38Z,eb1c1840cd5e601aa967fd57b6fd4d193678f55d,628,577
2017-01-07T17:39:24Z,master,False,ZhangJiupeng/AgentX,True,2018-08-24T01:51:41Z,f37f3e4ad1ce827e266af213f97549867b9ca1ca,262,126
2011-11-14T16:35:19Z,master,False,SQLDroid/SQLDroid,True,2018-08-24T21:48:44Z,4fb38ee40338673cb0205044571e4379573762c4,19480,109
2017-05-13T08:07:53Z,master,False,zhuzhong/idleaf,True,2018-08-25T05:22:50Z,0939111205b84711e7e7d17948afe2a73b320706,55,255
2009-11-20T06:57:20Z,master,False,OWASP/OWASP-WebScarab,True,2018-08-26T18:43:47Z,2d76c877a49544a5969a477fdbaf70bafab1f11b,18997,430
2013-07-18T16:03:33Z,master,False,jaeksoft/opensearchserver,True,2018-08-26T13:45:28Z,a22c6ad1a1237f63ca2c0bbfdf8a627f150e060e,515605,328
2015-10-07T18:39:59Z,master,False,unipop-graph/unipop,True,2018-08-26T13:05:14Z,1ecbb05f46f843ae4a2c5b373add971004c440f9,33061,150
2013-02-13T16:03:58Z,master,False,philipsorst/angular-rest-springsecurity,True,2018-08-27T15:08:50Z,64569e066ceed122976c5aaa1734f10d5bd8c05b,908,640
2012-08-21T20:45:08Z,develop,False,rjohnsondev/java-libpst,True,2018-08-27T22:01:52Z,5fd2c7553b3b9569bacf17faccb9a692fab459e7,2408,162
2014-08-07T14:59:58Z,master,False,ysc/HtmlExtractor,True,2018-08-27T02:08:04Z,5378bc5f94138562c55506cf81de1ffe72ab701e,219,150
2012-10-23T07:27:32Z,master,False,bennidi/mbassador,True,2018-08-28T16:29:03Z,60c153fb72868fc31e535852cf0c420022d26c2b,2624,806
2012-06-20T08:29:00Z,master,False,octo-technology/sonar-objective-c,True,2018-08-28T09:49:47Z,c1c73fc65bea98f7059a55e9339101e573192450,2279,445
2012-12-14T03:26:30Z,master,False,code4craft/blackhole,True,2018-08-28T07:10:29Z,11bd95718cf107877ad3ee6b070dc390c3b98d4b,16281,218
2015-08-22T14:23:27Z,master,False,hankcs/hanlp-lucene-plugin,True,2018-08-28T14:16:00Z,1d4c55f162dee59fa92c306524092a1de54ebd8b,84,207
2011-02-04T14:37:32Z,master,False,LiveRamp/hank,True,2018-08-28T16:52:22Z,6f0249fb20a5029c92984b250d9e949819dc7ee6,35848,167
2017-01-19T02:08:07Z,master,False,virjar/dungproxy,True,2018-08-28T01:40:01Z,985562ebc6df25b33dd19d2f6512a03ec55d17d6,25605,119
2012-04-17T13:11:56Z,master,False,neuland/jade4j,True,2018-08-30T02:28:54Z,621907732fb88c1b0145733624751f0fcaca2ff7,1932,635
2012-10-29T14:42:51Z,master,False,healthonnet/hon-lucene-synonyms,True,2018-08-30T18:05:33Z,c87fb8ced0abc9e19381a4843c964cf8473e8912,588,136
2015-09-04T17:54:25Z,master,False,games647/FastLogin,True,2018-08-30T10:33:03Z,15c5857c4fda15373f533a4e1c36714a6ef43200,2265,107
2014-08-20T21:37:08Z,master,False,simplenlg/simplenlg,True,2018-08-31T08:57:41Z,b2d7613e3eb52953e8f215414b4133939f21afcd,129116,547
2014-05-09T14:10:14Z,master,False,mongodb-labs/socialite,True,2018-08-31T14:16:52Z,90bc6ffb11ef06bd758aa7ef2675948489ec5a11,436,168
2018-05-26T16:49:58Z,master,False,shmilyah/spring-cloud-components,True,2018-08-31T08:13:01Z,564ee400ff90b67e95b506ea19cbeae07931076b,109,100
2014-07-13T11:52:36Z,master,False,firebase/geofire-java,True,2018-09-01T09:15:22Z,c46ff339060d150741a8d0d40c8e73b78edca6c3,688,577
2015-03-10T05:29:32Z,master,False,offbynull/coroutines,True,2018-09-01T18:58:18Z,b1b83c293945f53a2f63fca8f15a53e88b796bf5,870,219
2012-02-10T21:08:57Z,master,False,ha-jdbc/ha-jdbc,True,2018-09-01T05:38:35Z,9ca1d6d82f3d0d7ba68f738812f84d26f6019df2,80470,117
2014-11-21T23:06:57Z,master,False,Syncleus/Ferma,True,2018-09-01T23:42:54Z,c9bec6c5f0a72717cd83c67529c391b914b36885,15259,100
2013-05-19T06:40:46Z,master,False,timols/jenkins-gitlab-merge-request-builder-plugin,True,2018-09-02T15:29:47Z,f128278de78fec6fb143118ebbf88fcddc0a9543,351,329
2015-04-01T16:25:59Z,master,False,apache/incubator-dubbo-rpc-jsonrpc,True,2018-09-03T02:38:24Z,d14a38716fa33991d42b910866d83f0f753861e8,54,149
2015-10-05T11:25:42Z,master,False,leanstacks/spring-boot-fundamentals,True,2018-09-03T16:27:07Z,b98476c9ec9a10ac87757e0b76e1679a1f7f10bb,132,113
2013-10-22T12:54:06Z,master,False,paulc4/mvc-exceptions,True,2018-09-04T10:22:28Z,7145022c61599d8d8f24dbde752460e2ad3c8486,525,277
2016-08-25T07:53:04Z,master,False,AxonFramework/AxonBank,True,2018-09-04T06:03:58Z,6f4f00b37b08bd608b8de319dd5e43662d203267,86,104
2014-09-22T07:07:13Z,master,False,xianrendzw/EasyReport,True,2018-09-05T05:51:36Z,4552cc9204306dd009508324af558004ef110426,36549,856
2012-06-12T07:56:57Z,master,False,intel-hadoop/HiBench,True,2018-09-05T22:49:47Z,aae754bf4982f01d838debff8b70fdf9ae073921,643103,812
2011-07-14T00:34:40Z,master,False,eclipse-cdt/cdt,True,2018-09-05T11:29:52Z,02ecf97abed499e41ca80d74b280dd41c60cf0be,171777,108
2012-12-16T07:13:16Z,master,False,brunoborges/webfx,True,2018-09-05T05:37:42Z,f9ab438412e6437ade9aca5bea0ce06f2bfb6795,14882,107
2013-02-14T09:08:09Z,8.0,False,vaadin/dashboard-demo,True,2018-09-06T10:43:22Z,8a1ad30fa7208aceda87620a128fe6d4e9960f56,1168,429
2013-10-06T15:06:02Z,master,False,LatencyUtils/LatencyUtils,True,2018-09-06T09:07:28Z,d8f51f39f6146e1ad9a263dc916bcbc0ec06e16d,708,345
2015-02-17T21:52:23Z,master,False,ysc/superword,True,2018-09-06T20:01:03Z,fad61fad5ea688ff5bf8838ee2a9b5ba2ae81349,61274,231
2014-02-17T12:31:15Z,master,False,warmbreeze/sharded-jedis-sentinel-pool,True,2018-09-06T19:45:45Z,6731dd4c2fba0f5b2b3e800cd99533a273025671,218,146
2014-04-11T06:44:36Z,dev,False,vitalidze/traccar-web,True,2018-09-06T05:23:49Z,e6ae124e6afbe5a2ad2fefcfb215fbc376a54a6c,33330,139
2015-12-16T09:51:07Z,master,False,tonydeng/fmj,True,2018-09-07T15:18:36Z,7e1ca4aa999b52c37ea36f9f5815747d65c774be,134,218
2014-11-02T15:14:00Z,master,False,mslosarz/nextrtc-signaling-server,True,2018-09-07T20:07:15Z,b4ec155bc967668fd7f4321eeec73b8eca67484b,413,114
2013-08-26T19:33:08Z,master,False,pakerfeldt/okhttp-signpost,True,2018-09-08T06:38:26Z,43afc2b77462718224fadf699d8c433deaca73c2,38,256
2012-02-12T20:12:38Z,master,False,OneBusAway/onebusaway-application-modules,True,2018-09-08T12:05:35Z,4470690f8ac2b983d758d57e4c66274a861dc014,64805,149
2012-09-04T17:19:59Z,master,False,ArcBees/GWTP,True,2018-09-11T12:54:07Z,0dfca2459a9c4aac7a60077b8556d19a425d8844,41866,332
2014-03-11T07:00:06Z,master,False,apache/struts-examples,True,2018-09-11T06:30:59Z,59674d7d79a806c12c23380895da007c292fc42f,4283,325
2016-06-26T01:39:59Z,develop,False,simlu/voxelshop,True,2018-09-11T03:32:57Z,43341b5b34c2dece7194b01fff0a274548a0e9cc,118695,234
2018-01-14T16:21:47Z,master,False,dee1024/sloth,True,2018-09-11T09:17:53Z,f455da5a0a3470bc9bacb51be8b7a38ec5f3cfdc,1272,211
2014-01-16T18:10:44Z,master,False,maciejzaleski/JMeter-WebSocketSampler,True,2018-09-11T06:46:58Z,fb3e353709aaa9733dc481f2e227aeb4a777d29d,41,204
2018-04-16T08:43:38Z,master,False,ppdai-incubator/raptor,True,2018-09-11T09:21:30Z,e07591df78196d08e7bf548096d8a3ab5aaa9162,23351,123
2014-03-20T09:28:01Z,master,False,hrldcpr/pcollections,True,2018-09-12T18:02:55Z,fe7d231ba91ee47f306735689291f1e9b9ed9fcd,2415,543
2012-09-08T21:49:22Z,master,False,atteo/evo-inflector,True,2018-09-12T08:50:27Z,cf1e0c32e1710b217c22c0576906e3931c304e28,55,229
2011-07-09T04:48:15Z,master,False,liquibase/liquibase-hibernate,True,2018-09-12T19:11:56Z,aaf754e76ef526a55881ac3e6b8b26be1bd70641,657,140
2012-08-17T17:45:39Z,master,False,RestComm/media-core,True,2018-09-12T22:50:01Z,07b8703343708599f60af66bae62aded77ee81b5,98455,110
2013-02-06T02:06:28Z,develop,False,apache/predictionio-sdk-java,True,2018-09-13T22:51:15Z,16052c96b136340c175c3f9c2692e720850df219,1150,106
2011-06-21T13:53:46Z,master,False,wvengen/proguard-maven-plugin,True,2018-09-14T13:10:45Z,ad927fd3e448fe1d8d36adb232d0bf3d73def79c,218,227
2016-10-16T14:47:14Z,master,False,Syncleus/aparapi,True,2018-09-14T12:16:14Z,6d5892c8e69854b3968c541023de37cf4762bd24,21261,206
2017-03-19T10:07:30Z,master,False,limeng32/mybatis.flying,True,2018-09-15T15:22:20Z,ba06aa6208b29efb08faa45d7cb03351436ea23d,624,201
2013-08-24T09:24:43Z,master,False,nmorel/gwt-jackson,True,2018-09-16T05:49:49Z,3fdc4350a27a9b64fc437d5fe516bf9191b74824,2214,108
2012-04-27T11:20:29Z,master,False,adyliu/jafka,True,2018-09-17T03:37:37Z,cc14d2ed60c039b12d7b106bb5269ef21d0add7e,2905,643
2017-09-18T20:37:12Z,master,False,uber/AthenaX,True,2018-09-18T06:31:59Z,fcafb92d41a6808696abaecad376af6504f45791,262,834
2013-06-04T10:47:59Z,master,False,devicehive/devicehive-java-server,True,2018-09-18T12:22:52Z,ed70be82db9d050544cd3ca21d66905efca9ac88,9842,141
2015-06-03T09:34:01Z,master,False,nikfoundas/etcd-viewer,True,2018-09-18T10:10:03Z,4fa9ab2f6c665b879ade3a2556c5e8f2a3978331,801,122
2017-07-07T12:17:50Z,master,False,JaceyRx/Examination_System,True,2018-09-19T07:46:28Z,2d4c7170ccfad48d600cff9bb134b15a6be604b8,884,603
2012-07-30T00:15:29Z,master,False,appium/sign,True,2018-09-19T07:33:42Z,2dc4018df4e0e53524ca30ffe7270d5f27a067d5,77,221
2018-08-22T13:13:27Z,master,False,dataArtisans/da-streamingledger,True,2018-09-19T14:58:47Z,522ca03dc385bb1324b4d62747f1c3dabbb5f347,74,112
2018-04-18T09:16:47Z,master,False,SzPluto/elemeHongbao,True,2018-09-20T03:24:02Z,c888e540768df12bb83432fd3c9ebf7fc30f5cab,2469,144
2011-08-09T21:00:46Z,master,False,kohsuke/akuma,True,2018-09-20T16:48:30Z,9d832605eef753e895c8125e7d32bd4917e4d19a,273,105
2013-02-06T03:09:38Z,master,False,h2oai/h2o-2,True,2018-09-21T11:11:34Z,be350f3f2c2fb6f135cc07c41f83fd0e4f521ac1,774706,2267
2016-03-06T11:54:46Z,master,False,kanwangzjm/funiture,True,2018-09-22T14:11:35Z,65977939350d6c7cce79e443bed9e30d3ca0aa42,32229,1465
2017-09-15T08:08:13Z,master,False,hemin1003/java-spider,True,2018-09-22T08:02:46Z,987c49c69a699ec87f522e81663d2b0a85a3170b,14993,118
2016-08-24T08:40:42Z,master,False,beykery/jkcp,True,2018-09-22T10:36:20Z,ea16db772d641912b59d59086a76f5b08db1d980,93,114
2014-11-01T18:34:43Z,master,False,cardillo/joinery,True,2018-09-24T10:58:46Z,026a7f991d43a84ce2dc406cfa505e36d66fe93f,647,312
2018-06-24T09:38:29Z,master,False,biezhi/write-readable-code,True,2018-09-24T07:54:42Z,1883256af4b04e24a5066fa3160c765ecec0c48c,68,213
2017-05-18T12:10:05Z,master,False,mploed/event-driven-spring-boot,True,2018-09-24T08:53:12Z,c0f045ff2eacd67b35f5e50a8769e4dbb4777722,419,141
2017-01-04T09:17:10Z,master,False,Aresyi/HowTomcatWorks,True,2018-09-24T16:12:15Z,e9a68f957955ac4b8f13e061d7b2df5de72eb706,4303,117
2013-12-03T17:10:29Z,master,False,jetty-project/embedded-jetty-jsp,True,2018-09-24T15:58:59Z,9228c10aa82ee5b9eb5c3f51a3e37d7e3efdc025,33,114
2014-06-01T01:14:12Z,master,False,timolson/cointrader,True,2018-09-25T14:21:31Z,07b1922d31b05c106d4d34f32d03a1fcdf108a22,4632,243
2012-11-26T10:36:58Z,master,False,LibrePlan/libreplan,True,2018-09-25T18:27:36Z,e48a64d151e225e6da0bbb730e24253f17a7b550,49531,224
2013-05-15T06:04:53Z,master,False,dnmilne/wikipediaminer,True,2018-09-25T16:00:17Z,049b1d4a9568144e9e6704b9090d0579b21b3e2e,8306,109
2009-05-07T11:56:31Z,master,False,mikiobraun/jblas,True,2018-09-26T18:09:10Z,6886f22a9c2a08e6547023fa0b0af604cae88913,80517,449
2010-07-15T20:08:44Z,master,False,rhuss/jolokia,True,2018-09-27T13:07:46Z,cdc20f85348556a4a394af772a75c4544fec84ed,19706,600
2011-07-12T19:19:21Z,develop,False,rcongiu/Hive-JSON-Serde,True,2018-09-27T13:46:16Z,c9c860bcc9d9902db64cfb15dd0eb4cbb929596b,600,553
2016-03-08T14:49:10Z,master,False,gaussic/SpringMVCDemo,True,2018-09-27T01:44:59Z,8655a8ede906b282037d0332ee15a47a50df5f60,81,413
2018-05-07T08:33:45Z,testcase-1,False,onlyliuxin/litespring,True,2018-09-27T15:16:28Z,ef156cb22bd3a163d23ec22ffa9dce05524b6aed,500,217
2014-03-18T03:22:55Z,master,False,ysc/word,True,2018-09-28T14:56:59Z,5e45607f4e97207f55d1e3bc561abda6b34f7c54,518883,1204
2014-12-07T14:15:20Z,master,False,henryyan/activiti-in-action-codes,True,2018-09-28T03:21:38Z,029b93940bf63b3da12d6227fe3d406590839229,8542,396
2012-03-10T17:37:46Z,master,False,ptnplanet/Java-Naive-Bayes-Classifier,True,2018-09-28T08:05:59Z,3f8d874c98baacbd3f4accae71e7179ab426dfe2,146,257
2009-11-06T22:22:37Z,master,False,mttkay/signpost,True,2018-09-29T14:19:04Z,550c876167fe69671155138e3140fd1ee6419f16,1133,552
2014-12-29T22:44:55Z,v1,False,support-project/knowledge,True,2018-09-29T09:59:53Z,bee4efe436eb3798cb546a60b948ebd8f7907ec0,19325,490
2018-09-08T10:57:42Z,master,False,794147572/cloud,True,2018-09-29T16:29:33Z,65cf634f05199bacdddf89907203140d960c7335,149,117
2016-03-17T08:51:27Z,master,False,codenvy/codenvy,True,2018-10-01T13:07:54Z,ab69b7d48c857cab49353bccfdc88a8f4f867f16,81069,226
2015-09-26T13:07:03Z,master,False,opencollab/jlatexmath,True,2018-10-01T13:39:50Z,c9a962cc7cbd2506d46c21eda93c1a4278b1c5ef,7663,193
2015-05-07T08:04:05Z,branch-3.0.14,False,Stratio/cassandra-lucene-index,True,2018-10-02T06:33:09Z,a94a4d9af6c25d40e1108729974c35c27c54441c,10977,529
2014-08-16T17:57:46Z,master,False,code-disaster/steamworks4j,True,2018-10-02T13:10:10Z,a8ac20c5b2c0b5ac0a6f593c56e27425d13292f8,16119,261
2011-04-06T12:14:42Z,master,False,dcaoyuan/nbscala,True,2018-10-02T11:28:23Z,efff234b98c7c36504a4b5064fd750317def0ef9,181919,247
2015-06-24T21:44:55Z,master,False,rubenlagus/TelegramBotsExample,True,2018-10-02T08:42:43Z,1b558e6f87645d7ab0d66fa966bae5dbd8b2998a,530,243
2017-01-02T20:12:24Z,master,False,traneio/future,True,2018-10-02T06:28:09Z,8368a841d623c0896db6297767208a6c42b58f27,946,202
2014-09-10T23:45:32Z,master,False,dragon66/icafe,True,2018-10-02T18:54:15Z,b09fda79c7bb14799fe9cc2652a75ecd12d8347b,263752,114
2017-07-28T16:07:31Z,master,False,federicodotta/Brida,True,2018-10-03T16:53:03Z,410c52f896cb7ac55cac5aec564f10301d718e37,958,463
2013-04-02T15:58:27Z,master,False,rstoyanchev/spring-websocket-test,True,2018-10-03T14:47:32Z,96205df48215605591ab0f610ca469d26b5bc12e,130,163
2015-09-05T05:08:22Z,master,False,feuyeux/jax-rs2-guide-II,True,2018-10-03T16:20:15Z,43de924b6779136ce97c81c1eee3ff89ac95f3f3,3867,141
2012-09-24T10:24:02Z,master,False,andriusvelykis/reflow-maven-skin,True,2018-10-03T15:06:03Z,01170ae1426a1adfe7cc9c199e77aaa2ecb37ef2,22463,132
2013-12-21T04:11:51Z,master,False,code4craft/hello-design-pattern,True,2018-10-04T13:51:23Z,cdc1f259f727c12c0fc489a62769529e611af413,286,264
2018-09-25T11:16:50Z,master,False,chenerzhu/proxy-pool,True,2018-10-04T11:40:45Z,d764fad02bbc85c1781fe31e644e468753bb1e7a,231,179
2011-06-24T08:51:19Z,master,False,ocpsoft/rewrite,True,2018-10-04T15:08:26Z,eded0bad0101d119a3a1e67ed3f97a3bc9a8222e,8125,152
2011-09-14T14:09:24Z,master,False,4thline/cling,True,2018-10-05T07:29:58Z,c1a9b8bf37a36a45b9924902179f9b23950b7340,6113,1022
2017-04-05T22:46:33Z,master,False,gardncl/elements-of-programming-interviews,True,2018-10-05T00:07:00Z,3684e4ff4b50991b07935ec70d935434d81b12a4,367,539
2013-02-26T19:40:17Z,master,False,mwanji/toml4j,True,2018-10-05T01:14:21Z,4d206e4af6f0dca7643fcfb043235a970d99f810,474,129
2015-05-18T19:26:29Z,master,False,javaterminal/TerminalFX,True,2018-10-06T23:44:02Z,464592f1e8552eeca95e9d39556eadea09ed9add,9959,113
2014-08-17T18:06:55Z,master,False,termd/termd,True,2018-10-06T15:16:00Z,47aca4023bcc53713f1ebc05f4c15a9154d97438,1417,101
2015-08-01T14:45:24Z,master,False,neoremind/fluent-validator,True,2018-10-07T13:00:05Z,b516970591aa9468b44ba63938b98ec341fd6ead,250,713
2011-07-07T10:24:51Z,master,False,fasseg/exp4j,True,2018-10-07T13:11:49Z,3efb9944a9fe99e3f379b6426e0d20d061358793,1044,245
2016-03-18T09:25:03Z,master,False,cagataygurturk/lambadaframework,True,2019-02-24T00:15:49Z,3da6b1f1f6865d36a4d75e21969b6398f3b1042f,198,236
2016-08-07T14:13:23Z,master,False,in28minutes/MockitoTutorialForBeginners,True,2018-10-07T22:57:27Z,c0b3f33c5e77efe015019369ec9a37d70708fe3b,777,129
2013-07-21T08:09:15Z,master,False,ata4/disunity,True,2018-10-08T12:39:09Z,6c1c3215419faaca427fa8d1e960f13cde76e766,14217,2255
2017-07-10T08:41:57Z,master,False,vulnersCom/burp-vulners-scanner,True,2018-10-08T06:27:03Z,2e930cf64490fb8a7dc3b8504624251f285588e0,16198,578
2014-08-22T20:25:22Z,master,False,jcabi/jcabi-ssh,True,2018-10-08T13:30:57Z,b59be25c5bdf2a75772f44222138ede7a24abd89,937,206
2014-09-07T04:21:49Z,master,False,paukiatwee/budgetapp,True,2018-10-09T15:44:48Z,3d98921511a34985ac2a5af02c24a3871aa6eb42,6273,203
2017-07-06T14:23:31Z,master,False,fossasia/mvisc,True,2018-10-10T04:23:13Z,620d967593725ba83ed09a9e50a0179b01a52a51,385,795
2013-09-03T21:09:32Z,master,False,michaellavelle/spring-data-dynamodb,True,2018-10-10T05:36:44Z,f35faa258758e277977193fad3e21bcec85d293a,343,124
2018-01-05T16:10:14Z,master,False,uber/marmaray,True,2018-10-12T21:09:28Z,6f9c2421ec040300318f7880518f607d49d7b50f,1550,204
2012-06-19T19:10:38Z,master,False,maxmind/geoip-api-java,True,2018-10-12T18:30:54Z,baae36617ba6c5004370642716bc6e526774ba87,544,159
2014-03-24T14:25:37Z,master,False,lemire/externalsortinginjava,True,2018-10-12T19:27:44Z,6a651588d14b64000d222fd866cba248d72b162c,56,138
