name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
yahoo_samoa,0822082044,SUCCESS,SUCCESS,47.641,43.236000000000004,44,10,0
yahoo_samoa,0820095722,SUCCESS,SUCCESS,46.831,42.340999999999994,44,10,0
yahoo_samoa,0818134515,SUCCESS,SUCCESS,47.036,42.43900000000001,44,10,0
rstoyanchev_spring-websocket-portfolio,0822082044,SUCCESS,FAILURE,22.133,15.241999999999999,5,3,3
rstoyanchev_spring-websocket-portfolio,0820095722,SUCCESS,FAILURE,22.144,15.197000000000001,5,3,3
rstoyanchev_spring-websocket-portfolio,0818134515,SUCCESS,FAILURE,21.855,15.225,5,3,3
oldratlee_fucking-java-concurrency,0822082044,SUCCESS,SUCCESS,0.755,0,0,0,0
oldratlee_fucking-java-concurrency,0820095722,SUCCESS,SUCCESS,0.722,0,0,0,0
oldratlee_fucking-java-concurrency,0818134515,SUCCESS,SUCCESS,0.734,0,0,0,0
Atmosphere_nettosphere,0822082044,SUCCESS,FAILURE,31.802,30.045,43,1,12
Atmosphere_nettosphere,0820095722,SUCCESS,FAILURE,6.345,4.582,43,1,12
Atmosphere_nettosphere,0818134515,SUCCESS,FAILURE,6.307,4.557,43,1,12
neo4j_neo4j-ogm,0822082044,SUCCESS,SUCCESS,181,104.47100000000003,1031,137,0
neo4j_neo4j-ogm,0820095722,SUCCESS,SUCCESS,183,102.06500000000001,1031,137,0
neo4j_neo4j-ogm,0818134515,SUCCESS,SUCCESS,182,102.72800000000005,1031,137,0
mitre_HTTP-Proxy-Servlet,0822082044,SUCCESS,SUCCESS,17.741,16.145000000000003,56,3,0
mitre_HTTP-Proxy-Servlet,0820095722,SUCCESS,SUCCESS,17.741,16.165999999999997,56,3,0
mitre_HTTP-Proxy-Servlet,0818134515,SUCCESS,SUCCESS,17.81,16.145,56,3,0
kaitoy_pcap4j,0822082044,SUCCESS,FAILURE,7.364,1.3769999999999998,68,7,0
kaitoy_pcap4j,0820095722,SUCCESS,FAILURE,7.094,1.3759999999999997,68,7,0
kaitoy_pcap4j,0818134515,SUCCESS,FAILURE,7.206,1.428,68,7,0
kumuluz_kumuluzee,0822082044,SUCCESS,SUCCESS,3.013,0.107,4,3,0
kumuluz_kumuluzee,0820095722,SUCCESS,SUCCESS,3.008,0.105,4,3,0
kumuluz_kumuluzee,0818134515,SUCCESS,SUCCESS,2.831,0.108,4,3,0
codefollower_Tomcat-Research,0820095722,SUCCESS,FAILURE,682,674.5019999999995,1691,220,69
codefollower_Tomcat-Research,0818134515,SUCCESS,FAILURE,833,825.7549999999995,1691,220,69
codefollower_Tomcat-Research,0816180012,SUCCESS,FAILURE,694,687.3280000000001,1691,220,69
RUB-NDS_WS-Attacker,0822082044,SUCCESS,SUCCESS,64,54.970000000000006,495,107,0
RUB-NDS_WS-Attacker,0820095722,SUCCESS,SUCCESS,64,54.667999999999964,495,107,0
RUB-NDS_WS-Attacker,0818134515,SUCCESS,SUCCESS,63,54.32000000000001,495,107,0
jeremyh_jBCrypt,0822082044,SUCCESS,SUCCESS,17.955,16.921,6,1,0
jeremyh_jBCrypt,0820095722,SUCCESS,SUCCESS,17.493,16.41,6,1,0
jeremyh_jBCrypt,0818134515,SUCCESS,SUCCESS,17.625,16.451,6,1,0
eugenp_REST-With-Spring,0822082044,SUCCESS,SUCCESS,3.356,0.548,128,9,0
eugenp_REST-With-Spring,0820095722,SUCCESS,SUCCESS,3.469,0.5810000000000001,128,9,0
eugenp_REST-With-Spring,0818134515,SUCCESS,SUCCESS,3.378,0.5579999999999999,128,9,0
hazelcast_hazelcast-jet,0814233256,SUCCESS,SUCCESS,228,855.775,1531,117,0
hazelcast_hazelcast-jet,0822082044,SUCCESS,SUCCESS,247,883.659,1531,117,0
hazelcast_hazelcast-jet,0820095722,SUCCESS,SUCCESS,248,879.0789999999997,1531,117,0
awslabs_route53-infima,0822082044,SUCCESS,SUCCESS,0.733,0,0,0,0
awslabs_route53-infima,0820095722,SUCCESS,SUCCESS,0.811,0,0,0,0
awslabs_route53-infima,0818134515,SUCCESS,SUCCESS,0.736,0,0,0,0
apache_velocity-engine,0829090641,SUCCESS,SUCCESS,9.053,5.586999999999994,562,125,0
apache_velocity-engine,0829191149,SUCCESS,SUCCESS,9.078,5.601999999999997,562,125,0
apache_velocity-engine,0830044330,SUCCESS,SUCCESS,9.043,5.542999999999998,562,125,0
Berico-Technologies_CLAVIN,0822082044,SUCCESS,FAILURE,12.877,10.963,80,16,44
Berico-Technologies_CLAVIN,0820095722,SUCCESS,FAILURE,12.859,10.954,80,16,44
Berico-Technologies_CLAVIN,0818134515,SUCCESS,FAILURE,13.266,11.289,80,16,44
OpenSextant_SolrTextTagger,0829090641,SUCCESS,SUCCESS,7.822,1.5479999999999998,34,8,0
OpenSextant_SolrTextTagger,0829191149,SUCCESS,SUCCESS,7.755,1.3750000000000002,34,8,0
OpenSextant_SolrTextTagger,0830044330,SUCCESS,SUCCESS,7.623,1.264,34,8,0
awslabs_dynamodb-titan-storage-backend,0822082044,SUCCESS,SUCCESS,1.987,0,0,0,0
awslabs_dynamodb-titan-storage-backend,0820095722,SUCCESS,SUCCESS,2.002,0,0,0,0
awslabs_dynamodb-titan-storage-backend,0818134515,SUCCESS,SUCCESS,1.976,0,0,0,0
tkohout_OSTRAJava,0822082044,SUCCESS,SUCCESS,0.621,0,0,0,0
tkohout_OSTRAJava,0820095722,SUCCESS,SUCCESS,0.633,0,0,0,0
tkohout_OSTRAJava,0818134515,SUCCESS,SUCCESS,0.607,0,0,0,0
AxonFramework_Axon-trader,0822082044,SUCCESS,SUCCESS,7.692,4.324000000000001,65,13,0
AxonFramework_Axon-trader,0820095722,SUCCESS,SUCCESS,7.785,4.456,65,13,0
AxonFramework_Axon-trader,0818134515,SUCCESS,SUCCESS,7.731,4.384000000000001,65,13,0
google_MOE,0822082044,FAILURE,FAILURE,0.37,0,0,0,0
google_MOE,0820095722,FAILURE,FAILURE,0.37,0,0,0,0
google_MOE,0818134515,FAILURE,FAILURE,0.35,0,0,0,0
kframework_k,0822082044,SUCCESS,SUCCESS,135,128.61,228,47,0
kframework_k,0820095722,SUCCESS,SUCCESS,135,128.582,228,47,0
kframework_k,0818134515,SUCCESS,SUCCESS,136,128.989,228,47,0
mikereedell_sunrisesunsetlib-java,0822082044,SUCCESS,SUCCESS,2.039,0.8140000000000001,20,4,0
mikereedell_sunrisesunsetlib-java,0820095722,SUCCESS,SUCCESS,1.97,0.8,20,4,0
mikereedell_sunrisesunsetlib-java,0818134515,SUCCESS,SUCCESS,1.979,0.772,20,4,0
richardwilly98_elasticsearch-river-mongodb,0822082044,SUCCESS,FAILURE,21.797,16.137,194,1,1
richardwilly98_elasticsearch-river-mongodb,0820095722,SUCCESS,FAILURE,22.992,18.283,194,1,1
richardwilly98_elasticsearch-river-mongodb,0818134515,SUCCESS,FAILURE,25.733,21.372,194,1,1
debezium_debezium,0822082044,SUCCESS,SUCCESS,27.256,20.767999999999997,458,58,0
debezium_debezium,0820095722,SUCCESS,SUCCESS,27.252,20.801,458,58,0
debezium_debezium,0818134515,SUCCESS,SUCCESS,33.422,22.650000000000006,458,58,0
livingsocial_HiveSwarm,0822082044,SUCCESS,SUCCESS,1.005,0,0,0,0
livingsocial_HiveSwarm,0820095722,SUCCESS,SUCCESS,1.007,0,0,0,0
livingsocial_HiveSwarm,0818134515,SUCCESS,SUCCESS,1.005,0,0,0,0
fusesource_hawtdispatch,0822082044,FAILURE,FAILURE,25.677,18.291,5,4,0
fusesource_hawtdispatch,0820095722,FAILURE,FAILURE,26.309,18.92,5,4,0
fusesource_hawtdispatch,0818134515,FAILURE,FAILURE,25.979,18.738,5,4,0
cucumber_cucumber-java-skeleton,0829090641,SUCCESS,SUCCESS,1.507,0.014,5,1,0
cucumber_cucumber-java-skeleton,0829191149,SUCCESS,SUCCESS,1.497,0.014,5,1,0
cucumber_cucumber-java-skeleton,0830044330,SUCCESS,SUCCESS,1.53,0.014,5,1,0
apache_helix,0829090641,SUCCESS,FAILURE,1031,964.629,476,1,3
apache_helix,0829191149,SUCCESS,FAILURE,998,932.521,476,1,2
apache_helix,0830044330,SUCCESS,FAILURE,965,897.602,476,1,2
vladmihalcea_high-performance-java-persistence,0822082044,SUCCESS,?,0,96.591,40,7,40
vladmihalcea_high-performance-java-persistence,0820095722,SUCCESS,?,0,96.54,40,7,40
vladmihalcea_high-performance-java-persistence,0818134515,SUCCESS,?,0,96.60600000000001,40,7,40
asciidoctor_asciidoctor-maven-plugin,0829090641,SUCCESS,SUCCESS,38.789,33.888,65,5,0
asciidoctor_asciidoctor-maven-plugin,0829191149,SUCCESS,SUCCESS,38.808,34.052,65,5,0
asciidoctor_asciidoctor-maven-plugin,0830044330,SUCCESS,SUCCESS,38.387,33.836000000000006,65,5,0
AuthMe_AuthMeReloaded,0829090641,SUCCESS,FAILURE,46.057,36.59900000000001,1052,196,1
AuthMe_AuthMeReloaded,0829191149,SUCCESS,FAILURE,39.591,36.48800000000002,1052,196,1
AuthMe_AuthMeReloaded,0830044330,SUCCESS,FAILURE,39.873,36.75900000000004,1052,196,1
yasserg_crawler4j,0829090641,SUCCESS,SUCCESS,34.848,28.313,18,13,0
yasserg_crawler4j,0829191149,SUCCESS,SUCCESS,34.926,28.249,18,13,0
yasserg_crawler4j,0830044330,SUCCESS,SUCCESS,35.046,28.321999999999996,18,13,0
JCTools_JCTools,0822082044,SUCCESS,SUCCESS,244,238.28600000000006,791,29,0
JCTools_JCTools,0820095722,SUCCESS,SUCCESS,243,238.01699999999997,791,29,0
JCTools_JCTools,0818134515,SUCCESS,SUCCESS,242,236.47400000000005,791,29,0
twitter_GraphJet,0822082044,SUCCESS,SUCCESS,114,91.532,105,39,0
twitter_GraphJet,0820095722,SUCCESS,SUCCESS,113,90.41699999999999,105,39,0
twitter_GraphJet,0818134515,SUCCESS,SUCCESS,119,96.487,105,39,0
ovea-deprecated_jetty-session-redis,0829090641,SUCCESS,SUCCESS,1.619,0.41800000000000004,7,5,0
ovea-deprecated_jetty-session-redis,0829191149,SUCCESS,SUCCESS,1.595,0.428,7,5,0
ovea-deprecated_jetty-session-redis,0830044330,SUCCESS,SUCCESS,1.637,0.392,7,5,0
twitter_ambrose,0822082044,SUCCESS,SUCCESS,6.523,2.443,18,10,0
twitter_ambrose,0820095722,SUCCESS,SUCCESS,6.452,2.366,18,10,0
twitter_ambrose,0818134515,SUCCESS,SUCCESS,6.585,2.4819999999999998,18,10,0
bwssytems_ha-bridge,0822082044,SUCCESS,SUCCESS,1.467,0.08499999999999999,4,4,0
bwssytems_ha-bridge,0820095722,SUCCESS,SUCCESS,1.436,0.082,4,4,0
bwssytems_ha-bridge,0818134515,SUCCESS,SUCCESS,1.381,0.077,4,4,0
philwebb_testing-spring-boot-applications,0829090641,SUCCESS,SUCCESS,12.131,1.0050000000000001,29,11,0
philwebb_testing-spring-boot-applications,0829191149,SUCCESS,SUCCESS,12.112,0.9480000000000001,29,11,0
philwebb_testing-spring-boot-applications,0830044330,SUCCESS,SUCCESS,12.21,0.9750000000000001,29,11,0
bauerca_drag-sort-listview,0822082044,FAILURE,FAILURE,0.663,0,0,0,0
bauerca_drag-sort-listview,0820095722,FAILURE,FAILURE,0.689,0,0,0,0
bauerca_drag-sort-listview,0818134515,FAILURE,FAILURE,0.649,0,0,0,0
jsimone_webapp-runner,0822082044,SUCCESS,SUCCESS,2.44,0.007,4,1,0
jsimone_webapp-runner,0820095722,SUCCESS,SUCCESS,2.292,0.007,4,1,0
jsimone_webapp-runner,0818134515,SUCCESS,SUCCESS,2.356,0.007,4,1,0
winder_Universal-G-Code-Sender,0822082044,SUCCESS,SUCCESS,21.85,12.263,143,19,0
winder_Universal-G-Code-Sender,0820095722,SUCCESS,SUCCESS,21.629,12.265999999999998,143,19,0
winder_Universal-G-Code-Sender,0818134515,SUCCESS,SUCCESS,21.578,12.235999999999999,143,19,0
winterbe_github-matrix,0822082044,SUCCESS,FAILURE,4.418,2.995,2,2,2
winterbe_github-matrix,0820095722,SUCCESS,FAILURE,4.067,2.5629999999999997,2,2,2
winterbe_github-matrix,0818134515,SUCCESS,FAILURE,4.174,2.718,2,2,2
google_caliper,0822082044,?,?,0,0,0,0,0
google_caliper,0820095722,?,?,0,0,0,0,0
google_caliper,0818134515,?,?,0,0,0,0,0
Borisvl_bigbash,0829090641,SUCCESS,SUCCESS,4.091,0.38000000000000006,16,9,0
Borisvl_bigbash,0829191149,SUCCESS,SUCCESS,4.096,0.399,16,9,0
Borisvl_bigbash,0830044330,SUCCESS,SUCCESS,4.166,0.396,16,9,0
apache_nifi,0822082044,FAILURE,FAILURE,550,432.8079999999995,2864,431,1
apache_nifi,0820095722,FAILURE,FAILURE,548,431.2639999999998,2864,431,1
apache_nifi,0818134515,FAILURE,FAILURE,549,431.2969999999994,2864,431,1
sdbg_sdbg,0822082044,SUCCESS,SUCCESS,19.008,0,0,0,0
sdbg_sdbg,0820095722,SUCCESS,SUCCESS,19.553,0,0,0,0
sdbg_sdbg,0818134515,SUCCESS,SUCCESS,20.51,0,0,0,0
jidesoft_jide-oss,0822082044,FAILURE,FAILURE,4.749,0,0,0,0
jidesoft_jide-oss,0820095722,FAILURE,FAILURE,4.909,0,0,0,0
jidesoft_jide-oss,0818134515,FAILURE,FAILURE,4.894,0,0,0,0
iamxiatian_xsimilarity,0829090641,FAILURE,FAILURE,0.284,0,0,0,0
iamxiatian_xsimilarity,0829191149,FAILURE,FAILURE,0.258,0,0,0,0
iamxiatian_xsimilarity,0830044330,FAILURE,FAILURE,0.249,0,0,0,0
CorfuDB_CorfuDB,0822082044,SUCCESS,SUCCESS,188,175.046,280,51,0
CorfuDB_CorfuDB,0820095722,SUCCESS,SUCCESS,214,200.66500000000005,280,51,0
CorfuDB_CorfuDB,0818134515,SUCCESS,SUCCESS,178,166.11200000000008,280,51,0
yacy_yacy_search_server,0822082044,FAILURE,FAILURE,0.134,0,0,0,0
yacy_yacy_search_server,0820095722,FAILURE,FAILURE,0.187,0,0,0,0
yacy_yacy_search_server,0818134515,FAILURE,FAILURE,0.152,0,0,0,0
DeemOpen_zkui,0822082044,SUCCESS,SUCCESS,1.414,0.0,0,1,0
DeemOpen_zkui,0820095722,SUCCESS,SUCCESS,1.27,0.0,0,1,0
DeemOpen_zkui,0818134515,SUCCESS,SUCCESS,1.269,0.0,0,1,0
bramp_ffmpeg-cli-wrapper,0822082044,SUCCESS,FAILURE,7.349,3.0700000000000007,108,23,11
bramp_ffmpeg-cli-wrapper,0820095722,SUCCESS,FAILURE,7.166,3.099,108,23,11
bramp_ffmpeg-cli-wrapper,0818134515,SUCCESS,FAILURE,7.153,3.0100000000000002,108,23,11
graphaware_neo4j-reco,0822082044,SUCCESS,SUCCESS,17.366,15.264,19,8,0
graphaware_neo4j-reco,0820095722,SUCCESS,SUCCESS,16.988,14.790000000000003,19,8,0
graphaware_neo4j-reco,0818134515,SUCCESS,SUCCESS,17.015,14.872,19,8,0
spring-projects_spring-security-oauth,0822082044,SUCCESS,FAILURE,22.26,11.967999999999995,718,116,31
spring-projects_spring-security-oauth,0820095722,SUCCESS,FAILURE,22.601,12.53,718,116,31
spring-projects_spring-security-oauth,0818134515,SUCCESS,FAILURE,22.363,12.480999999999996,718,116,31
geotools_geotools,0822082044,SUCCESS,SUCCESS,585,483.93699999999836,7678,1339,0
geotools_geotools,0820095722,SUCCESS,SUCCESS,682,580.7529999999988,7678,1339,0
geotools_geotools,0818134515,SUCCESS,SUCCESS,572,470.0319999999978,7678,1339,0
apache_stanbol,0820095722,FAILURE,FAILURE,192,63.69700000000001,962,131,4
apache_stanbol,0818134515,FAILURE,FAILURE,200,81.08900000000001,962,131,4
apache_stanbol,0816180012,FAILURE,FAILURE,181,62.46,962,131,4
shyiko_mysql-binlog-connector-java,0822082044,SUCCESS,SUCCESS,2.742,1.508,27,1,0
shyiko_mysql-binlog-connector-java,0820095722,SUCCESS,SUCCESS,2.817,1.502,27,1,0
shyiko_mysql-binlog-connector-java,0818134515,SUCCESS,SUCCESS,2.736,1.513,27,1,0
mangstadt_ez-vcard,0822082044,SUCCESS,SUCCESS,8.377,4.248999999999995,954,97,0
mangstadt_ez-vcard,0820095722,SUCCESS,SUCCESS,8.478,4.341999999999995,954,97,0
mangstadt_ez-vcard,0818134515,SUCCESS,SUCCESS,8.422,4.286999999999995,954,97,0
apache_accumulo,0822082044,SUCCESS,FAILURE,4.333,0,0,0,0
apache_accumulo,0820095722,SUCCESS,FAILURE,4.149,0,0,0,0
apache_accumulo,0818134515,SUCCESS,FAILURE,4.233,0,0,0,0
speedment_speedment,0822082044,FAILURE,FAILURE,38.742,20.313999999999997,397,61,0
speedment_speedment,0820095722,FAILURE,FAILURE,37.201,18.96499999999999,397,61,0
speedment_speedment,0818134515,FAILURE,FAILURE,38.359,20.251999999999995,397,61,0
bmwcarit_barefoot,0822082044,SUCCESS,FAILURE,3.51,0.957,39,13,4
bmwcarit_barefoot,0820095722,SUCCESS,FAILURE,3.551,0.975,39,13,4
bmwcarit_barefoot,0818134515,SUCCESS,FAILURE,3.532,1.0639999999999998,39,13,4
graphaware_neo4j-timetree,0814233256,SUCCESS,SUCCESS,120,118.40800000000003,163,19,0
graphaware_neo4j-timetree,0818134515,SUCCESS,SUCCESS,122,119.60600000000001,163,19,0
graphaware_neo4j-timetree,0816180012,SUCCESS,SUCCESS,120,118.31,163,19,0
opentracing_opentracing-java,0822082044,SUCCESS,SUCCESS,4.317,0.20800000000000002,26,9,0
opentracing_opentracing-java,0820095722,SUCCESS,SUCCESS,4.393,0.188,26,9,0
opentracing_opentracing-java,0818134515,SUCCESS,SUCCESS,4.323,0.183,26,9,0
arnaudroger_SimpleFlatMapper,0822082044,FAILURE,FAILURE,11.813,5.902000000000004,128,38,0
arnaudroger_SimpleFlatMapper,0820095722,FAILURE,FAILURE,11.841,5.998000000000001,128,38,0
arnaudroger_SimpleFlatMapper,0818134515,FAILURE,FAILURE,11.496,5.713000000000001,128,38,0
patrickfav_density-converter,0822082044,SUCCESS,FAILURE,424,421.722,132,9,2
patrickfav_density-converter,0820095722,SUCCESS,FAILURE,430,428.12,132,9,2
patrickfav_density-converter,0818134515,SUCCESS,FAILURE,410,408.60100000000006,132,9,2
apache_metron,0829090641,SUCCESS,SUCCESS,355,90.8740000000001,1277,207,0
apache_metron,0829191149,SUCCESS,SUCCESS,361,92.17699999999999,1277,207,0
apache_metron,0830044330,SUCCESS,SUCCESS,358,93.39200000000002,1277,207,0
zalando_bigbash,0822082044,SUCCESS,SUCCESS,4.277,0.395,16,9,0
zalando_bigbash,0820095722,SUCCESS,SUCCESS,4.204,0.41200000000000003,16,9,0
zalando_bigbash,0818134515,SUCCESS,SUCCESS,4.145,0.39200000000000007,16,9,0
sczyh30_vertx-blueprint-microservice,0829090641,SUCCESS,SUCCESS,5.898,3.5740000000000003,2,2,0
sczyh30_vertx-blueprint-microservice,0829191149,SUCCESS,SUCCESS,5.58,3.3729999999999998,2,2,0
sczyh30_vertx-blueprint-microservice,0830044330,SUCCESS,SUCCESS,6.125,3.796,2,2,0
jgritman_httpbuilder,0822082044,SUCCESS,FAILURE,46.999,45.131,80,9,22
jgritman_httpbuilder,0820095722,SUCCESS,FAILURE,81,79.774,80,9,22
jgritman_httpbuilder,0818134515,SUCCESS,FAILURE,45.793,43.936,80,9,22
vmware_admiral,0829090641,FAILURE,FAILURE,700,414.41099999999994,206,46,5
vmware_admiral,0829191149,FAILURE,FAILURE,735,439.0919999999999,206,46,6
vmware_admiral,0830044330,FAILURE,FAILURE,678,395.57099999999997,206,46,4
caelum_vraptor4,0814233256,SUCCESS,FAILURE,20.611,3.580999999999995,875,120,2
caelum_vraptor4,0822082044,SUCCESS,FAILURE,20.913,3.744999999999996,875,120,2
caelum_vraptor4,0816180012,SUCCESS,FAILURE,20.028,3.538999999999994,875,120,2
docker-java_docker-java,0822082044,SUCCESS,SUCCESS,11.521,4.687,261,1,0
docker-java_docker-java,0820095722,SUCCESS,SUCCESS,11.55,4.788,261,1,0
docker-java_docker-java,0818134515,SUCCESS,SUCCESS,11.536,4.828,261,1,0
ligboy_retrofit-converter-fastjson,0829090641,SUCCESS,SUCCESS,3.217,0.148,3,1,0
ligboy_retrofit-converter-fastjson,0829191149,SUCCESS,SUCCESS,3.19,0.153,3,1,0
ligboy_retrofit-converter-fastjson,0830044330,SUCCESS,SUCCESS,3.265,0.156,3,1,0
jmacglashan_burlap,0822082044,SUCCESS,SUCCESS,14.403,9.547,20,5,0
jmacglashan_burlap,0820095722,SUCCESS,SUCCESS,14.777,9.886,20,5,0
jmacglashan_burlap,0818134515,SUCCESS,SUCCESS,14.291,9.556000000000001,20,5,0
mesosphere_cassandra-mesos-deprecated,0822082044,?,?,0,0,0,0,0
mesosphere_cassandra-mesos-deprecated,0820095722,?,?,0,0,0,0,0
mesosphere_cassandra-mesos-deprecated,0818134515,?,?,0,0,0,0,0
keepkey_multibit-hd,0822082044,SUCCESS,SUCCESS,89,82.36500000000001,148,36,0
keepkey_multibit-hd,0820095722,SUCCESS,SUCCESS,89,82.828,148,36,0
keepkey_multibit-hd,0818134515,SUCCESS,SUCCESS,89,83.29500000000004,148,36,0
yahoo_FEL,0822082044,SUCCESS,SUCCESS,1.006,0,0,0,0
yahoo_FEL,0820095722,SUCCESS,SUCCESS,1.051,0,0,0,0
yahoo_FEL,0818134515,SUCCESS,SUCCESS,1.018,0,0,0,0
mbechler_marshalsec,0829090641,SUCCESS,FAILURE,4.873,3.134,16,1,16
mbechler_marshalsec,0829191149,SUCCESS,FAILURE,4.596,2.878,16,1,16
mbechler_marshalsec,0830044330,SUCCESS,FAILURE,4.689,2.917,16,1,16
couchbaselabs_elasticsearch-transport-couchbase,0822082044,FAILURE,FAILURE,0.424,0,0,0,0
couchbaselabs_elasticsearch-transport-couchbase,0820095722,FAILURE,FAILURE,0.448,0,0,0,0
couchbaselabs_elasticsearch-transport-couchbase,0818134515,FAILURE,FAILURE,0.436,0,0,0,0
spring-cloud_spring-cloud-gateway,0829090641,SUCCESS,SUCCESS,9.923,1.5030000000000001,21,2,0
spring-cloud_spring-cloud-gateway,0829191149,SUCCESS,SUCCESS,9.77,1.556,21,2,0
spring-cloud_spring-cloud-gateway,0830044330,SUCCESS,SUCCESS,14.844,6.461,21,2,0
ihaolin_alipay,0822082044,SUCCESS,FAILURE,1.144,0.051000000000000004,8,2,8
ihaolin_alipay,0820095722,SUCCESS,FAILURE,1.161,0.05,8,2,8
ihaolin_alipay,0818134515,SUCCESS,FAILURE,1.07,0.051000000000000004,8,2,8
lukehutch_fast-classpath-scanner,0829090641,SUCCESS,SUCCESS,4.418,1.442,79,23,0
lukehutch_fast-classpath-scanner,0829191149,SUCCESS,SUCCESS,4.433,1.4239999999999997,79,23,0
lukehutch_fast-classpath-scanner,0830044330,SUCCESS,SUCCESS,4.371,1.412,79,23,0
jbehave_jbehave-tutorial,0822082044,FAILURE,FAILURE,0.195,0,0,0,0
jbehave_jbehave-tutorial,0820095722,FAILURE,FAILURE,0.202,0,0,0,0
jbehave_jbehave-tutorial,0818134515,FAILURE,FAILURE,0.193,0,0,0,0
Multibit-Legacy_multibit,0829090641,FAILURE,FAILURE,0.324,0,0,0,0
Multibit-Legacy_multibit,0829191149,FAILURE,FAILURE,0.352,0,0,0,0
Multibit-Legacy_multibit,0830044330,FAILURE,FAILURE,0.372,0,0,0,0
easymock_easymock,0822082044,SUCCESS,FAILURE,8.508,2.551999999999998,630,92,7
easymock_easymock,0820095722,SUCCESS,FAILURE,8.592,2.5339999999999967,630,92,7
easymock_easymock,0818134515,SUCCESS,FAILURE,8.521,2.571999999999998,630,92,7
tomoya92_pybbs,0822082044,SUCCESS,FAILURE,5.53,0.017,1,1,1
tomoya92_pybbs,0820095722,SUCCESS,FAILURE,5.767,0.016,1,1,1
tomoya92_pybbs,0818134515,SUCCESS,FAILURE,5.834,0.018,1,1,1
rcongiu_Hive-JSON-Serde,0822082044,SUCCESS,SUCCESS,2.93,0.34099999999999997,33,10,0
rcongiu_Hive-JSON-Serde,0820095722,SUCCESS,SUCCESS,3.035,0.363,33,10,0
rcongiu_Hive-JSON-Serde,0818134515,SUCCESS,SUCCESS,3.003,0.334,33,10,0
brianfrankcooper_YCSB,0822082044,SUCCESS,SUCCESS,271,203.47,112,19,0
brianfrankcooper_YCSB,0820095722,SUCCESS,SUCCESS,271,204.526,112,19,0
brianfrankcooper_YCSB,0818134515,SUCCESS,SUCCESS,268,202.221,112,19,0
apache_giraph,0822082044,SUCCESS,SUCCESS,1095,68.919,29,15,0
apache_giraph,0820095722,SUCCESS,SUCCESS,1099,70.832,29,15,0
apache_giraph,0818134515,SUCCESS,SUCCESS,1098,72.852,29,15,0
nativelibs4java_BridJ,0822082044,SUCCESS,FAILURE,49.856,22.141,456,45,1
nativelibs4java_BridJ,0820095722,SUCCESS,FAILURE,50.004,22.791999999999998,456,45,1
nativelibs4java_BridJ,0818134515,SUCCESS,FAILURE,49.593,22.342,456,45,1
vonzhou_SpringInAction3,0829090641,SUCCESS,FAILURE,7.113,1.29,8,4,6
vonzhou_SpringInAction3,0829191149,SUCCESS,FAILURE,7.32,1.298,8,4,6
vonzhou_SpringInAction3,0830044330,SUCCESS,FAILURE,7.114,1.315,8,4,6
im-qq_webqq-core,0822082044,FAILURE,FAILURE,1.09,0,0,0,0
im-qq_webqq-core,0820095722,FAILURE,FAILURE,1.054,0,0,0,0
im-qq_webqq-core,0818134515,FAILURE,FAILURE,1.03,0,0,0,0
zouzg_mybatis-generator-gui,0829090641,SUCCESS,SUCCESS,1.449,0.259,9,2,0
zouzg_mybatis-generator-gui,0829191149,SUCCESS,SUCCESS,1.441,0.28,9,2,0
zouzg_mybatis-generator-gui,0830044330,SUCCESS,SUCCESS,1.462,0.277,9,2,0
eclipse_californium,0829090641,SUCCESS,SUCCESS,84,79.80000000000001,379,65,0
eclipse_californium,0829191149,SUCCESS,SUCCESS,84,79.675,379,65,0
eclipse_californium,0830044330,SUCCESS,SUCCESS,84,79.55300000000001,379,65,0
SonarSource_sonar-javascript,0829090641,SUCCESS,SUCCESS,13.941,6.88699999999999,1077,409,0
SonarSource_sonar-javascript,0829191149,SUCCESS,SUCCESS,13.955,7.216999999999993,1077,409,0
SonarSource_sonar-javascript,0830044330,SUCCESS,SUCCESS,14.048,7.623999999999991,1077,409,0
eclipsesource_J2V8,0822082044,SUCCESS,FAILURE,8.452,6.102000000000001,2512,29,2406
eclipsesource_J2V8,0820095722,SUCCESS,FAILURE,8.388,6.057000000000001,2512,29,2406
eclipsesource_J2V8,0818134515,SUCCESS,FAILURE,8.397,6.071000000000001,2512,29,2406
redpen-cc_redpen,0822082044,SUCCESS,SUCCESS,55.718,49.05699999999999,723,104,0
redpen-cc_redpen,0820095722,SUCCESS,SUCCESS,55.735,49.05600000000001,723,104,0
redpen-cc_redpen,0818134515,SUCCESS,SUCCESS,55.63,48.92199999999998,723,104,0
kongchen_swagger-maven-plugin,0822082044,SUCCESS,SUCCESS,15.734,112.634,23,1,0
kongchen_swagger-maven-plugin,0820095722,SUCCESS,SUCCESS,15.535,110.14,23,1,0
kongchen_swagger-maven-plugin,0818134515,SUCCESS,SUCCESS,15.47,110.551,23,1,0
kiegroup_optaplanner,0822082044,FAILURE,FAILURE,11.567,0,0,0,0
kiegroup_optaplanner,0820095722,FAILURE,FAILURE,12.012,0,0,0,0
kiegroup_optaplanner,0818134515,FAILURE,FAILURE,11.797,0,0,0,0
keepkey_multibit,0822082044,FAILURE,FAILURE,0.354,0,0,0,0
keepkey_multibit,0820095722,FAILURE,FAILURE,0.334,0,0,0,0
